phase,item_id,condition,rollout_index,v2_status,v2_parsed_answer,v2_correct,v3_status,v3_commitment_valid,v3_semantic_evaluable,v3_value_type,v3_canonical_value,v3_payload,v3_correct,v3_failure_reason,reason_for_change,reference_type,generated_token_count
GATE6_3_PRIMARY_EVALUATION,sample_0,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,"[(4, 1), (2, 3), (1, 1), (1, 3)]",False,VALID_WRONG,True,True,list,"[""list"",[[""tuple"",[[""int"",4],[""int"",1]]],[""tuple"",[[""int"",2],[""int"",3]]],[""tuple"",[[""int"",1],[""int"",1]]],[""tuple"",[[""int"",1],[""int"",3]]]]]","[(4, 1), (2, 3), (1, 1), (1, 3)]",False,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_0,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,"[(4, 1), (2, 3), (1, 1), (1, 3)]",False,VALID_WRONG,True,True,list,"[""list"",[[""tuple"",[[""int"",4],[""int"",1]]],[""tuple"",[[""int"",2],[""int"",3]]],[""tuple"",[[""int"",1],[""int"",1]]],[""tuple"",[[""int"",1],[""int"",3]]]]]","[(4, 1), (2, 3), (1, 1), (1, 3)]",False,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_0,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,"[(4, 1), (2, 3), (1, 1)]",False,VALID_WRONG,True,True,list,"[""list"",[[""tuple"",[[""int"",4],[""int"",1]]],[""tuple"",[[""int"",2],[""int"",3]]],[""tuple"",[[""int"",1],[""int"",1]]]]]","[(4, 1), (2, 3), (1, 1)]",False,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_0,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,"[(4, 1), (2, 3), (1, 1)]",False,VALID_WRONG,True,True,list,"[""list"",[[""tuple"",[[""int"",4],[""int"",1]]],[""tuple"",[[""int"",2],[""int"",3]]],[""tuple"",[[""int"",1],[""int"",1]]]]]","[(4, 1), (2, 3), (1, 1)]",False,,unchanged,list,21
GATE6_3_PRIMARY_EVALUATION,sample_685,BASELINE,0,VALID_WRONG,-1,False,VALID_WRONG,True,True,int,"[""int"",-1]",-1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_685,BASELINE,1,VALID_WRONG,-1,False,VALID_WRONG,True,True,int,"[""int"",-1]",-1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_685,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,-2,True,VALID_CORRECT,True,True,int,"[""int"",-2]",-2,True,,unchanged,int,86
GATE6_3_PRIMARY_EVALUATION,sample_685,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,-2,True,VALID_CORRECT,True,True,int,"[""int"",-2]",-2,True,,unchanged,int,89
GATE6_3_PRIMARY_EVALUATION,sample_685,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,-2,True,VALID_CORRECT,True,True,int,"[""int"",-2]",-2,True,,unchanged,int,134
GATE6_3_PRIMARY_EVALUATION,sample_685,BEST_SINGLE_MEAN_PLUS,1,INVALID_FORMAT,0-2,False,VALID_WRONG,True,True,str,"[""str"",""0-2""]",0-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R0,0,INVALID_FORMAT,0-2,False,VALID_WRONG,True,True,str,"[""str"",""0-2""]",0-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R0,1,INVALID_FORMAT,0-2,False,VALID_WRONG,True,True,str,"[""str"",""0-2""]",0-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R1,0,INVALID_FORMAT,3-2,False,VALID_WRONG,True,True,str,"[""str"",""3-2""]",3-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R1,1,INVALID_FORMAT,3-2,False,VALID_WRONG,True,True,str,"[""str"",""3-2""]",3-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R2,0,INVALID_FORMAT,0-2,False,VALID_WRONG,True,True,str,"[""str"",""0-2""]",0-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,-1,False,VALID_WRONG,True,True,int,"[""int"",-1]",-1,False,,unchanged,int,5
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R3,0,INVALID_FORMAT,3-2,False,VALID_WRONG,True,True,str,"[""str"",""3-2""]",3-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_685,SINGLE_L27_RANDOM_R3,1,INVALID_FORMAT,3-2,False,VALID_WRONG,True,True,str,"[""str"",""3-2""]",3-2,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,int,7
GATE6_3_PRIMARY_EVALUATION,sample_196,BASELINE,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,BASELINE,1,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,TEXTUAL_CAREFUL_REFERENCE,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,315
GATE6_3_PRIMARY_EVALUATION,sample_196,TEXTUAL_CAREFUL_REFERENCE,1,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,363
GATE6_3_PRIMARY_EVALUATION,sample_196,BEST_SINGLE_MEAN_PLUS,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,369
GATE6_3_PRIMARY_EVALUATION,sample_196,BEST_SINGLE_MEAN_PLUS,1,INVALID_FORMAT,,False,INVALID_FORMAT,False,False,,,,False,multiple final commitments,unchanged,str,481
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,correct,True,VALID_CORRECT,True,True,str,"[""str"",""correct""]",correct,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,correct,True,VALID_CORRECT,True,True,str,"[""str"",""correct""]",correct,True,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_196,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,mixed,False,VALID_WRONG,True,True,str,"[""str"",""mixed""]",mixed,False,,unchanged,str,4
GATE6_3_PRIMARY_EVALUATION,sample_497,BASELINE,0,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,BASELINE,1,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"['4', '4']",True,VALID_CORRECT,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""]]]","['4', '4']",True,,unchanged,list,103
GATE6_3_PRIMARY_EVALUATION,sample_497,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"['4', '4']",True,VALID_CORRECT,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""]]]","['4', '4']",True,,unchanged,list,114
GATE6_3_PRIMARY_EVALUATION,sample_497,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,"['4', '4']",True,VALID_CORRECT,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""]]]","['4', '4']",True,,unchanged,list,189
GATE6_3_PRIMARY_EVALUATION,sample_497,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"['4', '4']",True,VALID_CORRECT,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""]]]","['4', '4']",True,,unchanged,list,163
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R0,0,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R0,1,VALID_WRONG,"['4', '4', '4', '4']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""4""],[""str"",""4""]]]","['4', '4', '4', '4']",False,,unchanged,list,15
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R1,0,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R1,1,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R2,0,VALID_WRONG,"['4', '4', '4+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""4+""]]]","['4', '4', '4+']",False,,unchanged,list,13
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R2,1,VALID_WRONG,"['4', '4', '4+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""4+""]]]","['4', '4', '4+']",False,,unchanged,list,13
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_497,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,"['4', '4', '+']",False,VALID_WRONG,True,True,list,"[""list"",[[""str"",""4""],[""str"",""4""],[""str"",""+""]]]","['4', '4', '+']",False,,unchanged,list,11
GATE6_3_PRIMARY_EVALUATION,sample_324,BASELINE,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,BASELINE,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,268
GATE6_3_PRIMARY_EVALUATION,sample_324,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,191
GATE6_3_PRIMARY_EVALUATION,sample_324,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,227
GATE6_3_PRIMARY_EVALUATION,sample_324,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,247
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_324,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,[],True,VALID_CORRECT,True,True,list,"[""list"",[]]",[],True,,unchanged,list,4
GATE6_3_PRIMARY_EVALUATION,sample_430,BASELINE,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,BASELINE,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,205
GATE6_3_PRIMARY_EVALUATION,sample_430,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,238
GATE6_3_PRIMARY_EVALUATION,sample_430,BEST_SINGLE_MEAN_PLUS,0,TRUNCATED,,False,TRUNCATED,False,False,,,,False,truncated or unclosed response,unchanged,list,4096
GATE6_3_PRIMARY_EVALUATION,sample_430,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,266
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R3,0,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_430,SINGLE_L27_RANDOM_R3,1,VALID_CORRECT,"[5, 1, 3, 7, 8, '', 0, -1, []]",True,VALID_CORRECT,True,True,list,"[""list"",[[""int"",5],[""int"",1],[""int"",3],[""int"",7],[""int"",8],[""str"",""""],[""int"",0],[""int"",-1],[""list"",[]]]]","[5, 1, 3, 7, 8, '', 0, -1, []]",True,,unchanged,list,27
GATE6_3_PRIMARY_EVALUATION,sample_755,BASELINE,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,BASELINE,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,TEXTUAL_CAREFUL_REFERENCE,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,180
GATE6_3_PRIMARY_EVALUATION,sample_755,TEXTUAL_CAREFUL_REFERENCE,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,220
GATE6_3_PRIMARY_EVALUATION,sample_755,BEST_SINGLE_MEAN_PLUS,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,350
GATE6_3_PRIMARY_EVALUATION,sample_755,BEST_SINGLE_MEAN_PLUS,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,326
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R0,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R0,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R1,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R1,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R2,0,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R2,1,VALID_CORRECT,ph>t#A#BiEcDefW#ON#iiNCU,True,VALID_CORRECT,True,True,str,"[""str"",""ph>t#A#BiEcDefW#ON#iiNCU""]",ph>t#A#BiEcDefW#ON#iiNCU,True,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R3,0,VALID_WRONG,ph>t#AaxBiEcDefW#ON#iiNCU,False,VALID_WRONG,True,True,str,"[""str"",""ph>t#AaxBiEcDefW#ON#iiNCU""]",ph>t#AaxBiEcDefW#ON#iiNCU,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_755,SINGLE_L27_RANDOM_R3,1,VALID_WRONG,ph>t#AaxBiEcDefW#ON#iiNCU,False,VALID_WRONG,True,True,str,"[""str"",""ph>t#AaxBiEcDefW#ON#iiNCU""]",ph>t#AaxBiEcDefW#ON#iiNCU,False,,unchanged,str,18
GATE6_3_PRIMARY_EVALUATION,sample_591,BASELINE,0,VALID_WRONG,"([0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 7, 4, 8])",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""list"",[[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0]]],[""list"",[[""int"",6],[""int"",3],[""int"",0],[""int"",7],[""int"",4],[""int"",8]]]]]","([0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 7, 4, 8])",False,,unchanged,tuple,48
GATE6_3_PRIMARY_EVALUATION,sample_591,BASELINE,1,VALID_WRONG,"([0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 7, 4, 8])",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""list"",[[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0]]],[""list"",[[""int"",6],[""int"",3],[""int"",0],[""int"",7],[""int"",4],[""int"",8]]]]]","([0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 0, 7, 4, 8])",False,,unchanged,tuple,48
GATE6_3_PRIMARY_EVALUATION,sample_591,TEXTUAL_CAREFUL_REFERENCE,0,INVALID_FORMAT,IndexError: list index out of range,False,VALID_WRONG,True,True,str,"[""str"",""IndexError: list index out of range""]",IndexError: list index out of range,False,,V3 represents one unambiguous wrong commitment instead of mechanical invalidity,tuple,503
GATE6_3_PRIMARY_EVALUATION,sample_591,TEXTUAL_CAREFUL_REFERENCE,1,VALID_WRONG,"([0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 3, 4, 6, 7, 8])",False,VALID_WRONG,True,True,tuple,"[""tuple"",[[""list"",[[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0],[""int"",0]]],[""list"",[[""int"",1],[""int"",3],[""int"",4],[""int"",6],[""int"",7],[""int"",8]]]]]","([0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 3, 4, 6, 7, 8])",False,,unchanged,tuple,1055
